ReportingYear,ManEPA Region,ManState,ManID,ManName,ManPrimaryNAICSCode,PrimaryNAICSCodeDescription,FormIndicator,Onsite_Offsite,Page,Subpage,FormCode,FormCodeDescription,ManagementMethodCode,ManagementMethodCodeDescription,ManTons,GenState,GenID,EPAHazWasteCodes,WasteCodeGroup,WasteCode GroupDescription,WasteDescription
2009,01,MA,MAD053452637,CLEAN HARBORS OF BRAINTREE INC,562211,Hazardous Waste Treatment and Disposal,WR,OFFSITE,517,1,W206,Waste oil,H061,Fuel blending prior to energy recovery at another site,0.20624,MA,MACESQG,F002,F002,Spent halogenated solvents_ as specified,HAZARDOUS WASTE LIQUID N.O.S. (112-TRICHLORO-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009,01,MA,MAD053452637,CLEAN HARBORS OF BRAINTREE INC,562211,Hazardous Waste Treatment and Disposal,WR,OFFSITE,894,1,W206,Waste oil,H061,Fuel blending prior to energy recovery at another site,1.23745,RI,RID980671887,D001,D001,Ignitable waste,WASTE FLAMMABLE LIQUIDS N.O.S. (ISOPROPYL ALCOHOL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009,01,MA,MAD053452637,CLEAN HARBORS OF BRAINTREE INC,562211,Hazardous Waste Treatment and Disposal,WR,OFFSITE,895,1,W206,Waste oil,H061,Fuel blending prior to energy recovery at another site,1.03121,RI,RID980671887,D001,D001,Ignitable waste,WASTE FLAMMABLE LIQUIDS N.O.S. (PETROLEUM DISTILLATES),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009,01,MA,MAD053452637,CLEAN HARBORS OF BRAINTREE INC,562211,Hazardous Waste Treatment and Disposal,WR,OFFSITE,937,1,W206,Waste oil,H061,Fuel blending prior to energy recovery at another site,1.695765,VT,VTR000007278,D001D018,TCORICR,Mixture of D018-D043 waste code wastes with D001-D003 waste code wastes (i.e._ toxicity characteristic organic with ignitable_ corrosive_ or reactive waste),WASTE FLAMMABLE LIQUIDS N.O.S. (WASTE OIL/GASOLINE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009,01,MA,MAD053452637,CLEAN HARBORS OF BRAINTREE INC,562211,Hazardous Waste Treatment and Disposal,WR,OFFSITE,990,1,W206,Waste oil,H061,Fuel blending prior to energy recovery at another site,0.005,ME,MED043252253,D001,D001,Ignitable waste,WASTE HEATING OIL LIGHT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009,01,MA,MAD053452637,CLEAN HARBORS OF BRAINTREE INC,562211,Hazardous Waste Treatment and Disposal,WR,OFFSITE,161,1,W206,Waste oil,H061,Fuel blending prior to energy recovery at another site,0.065,RI,RID001201508,D001,D001,Ignitable waste,WASTE FLAMMABLE LIQUIDS N.O.S. (CUTTING OIL),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009,01,MA,MAD053452637,CLEAN HARBORS OF BRAINTREE INC,562211,Hazardous Waste Treatment and Disposal,WR,OFFSITE,453,1,W206,Waste oil,H061,Fuel blending prior to energy recovery at another site,0.014585,MA,MAD056004500,D001D018,TCORICR,Mixture of D018-D043 waste code wastes with D001-D003 waste code wastes (i.e._ toxicity characteristic organic with ignitable_ corrosive_ or reactive waste),WASTE FLAMMABLE LIQUIDS N.O.S. (BENZENE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009,01,MA,MAD053452637,CLEAN HARBORS OF BRAINTREE INC,562211,Hazardous Waste Treatment and Disposal,WR,OFFSITE,1581,1,W206,Waste oil,H061,Fuel blending prior to energy recovery at another site,0.374985,MA,MAV000010731,D001D022F003,F003,Spent non-halogenated solvents_ as specified,WASTE FLAMMABLE LIQUIDS N.O.S. (METHANOL ACETONE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009,01,MA,MAD053452637,CLEAN HARBORS OF BRAINTREE INC,562211,Hazardous Waste Treatment and Disposal,WR,OFFSITE,1573,1,W206,Waste oil,H061,Fuel blending prior to energy recovery at another site,0.20624,MA,MAC300001591,D001D018,TCORICR,Mixture of D018-D043 waste code wastes with D001-D003 waste code wastes (i.e._ toxicity characteristic organic with ignitable_ corrosive_ or reactive waste),WASTE FLAMMABLE LIQUIDS N.O.S. (GASOLINE DIESEL FUEL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009,01,MA,MAD062179890,ENVIRONMENTAL COMPLIANCE CORPORATION,562211,Hazardous Waste Treatment and Disposal,GM,OFFSITE,18,1,W206,Waste oil,H135,Discharge to sewer/POTW or NPDES,4.6495,MA,MAD001064963,,,,WATER AND OILY WATER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009,01,MA,MAD053452637,CLEAN HARBORS OF BRAINTREE INC,562211,Hazardous Waste Treatment and Disposal,WR,OFFSITE,808,1,W206,Waste oil,H061,Fuel blending prior to energy recovery at another site,0.20624,RI,RIP000024568,D006D008,TCMT,Mixture of D004-D011 waste code wastes (i.e._ toxicity characteristic metals) with D001-D003 waste code wastes,HAZARDOUS WASTE LIQUID N.O.S. (LEADCADMIUM),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009,01,RI,RID040098352,NORTHLAND ENVIRONMENTAL INC.,562211,Hazardous Waste Treatment and Disposal,GM,OFFSITE,1,1,W206,Waste oil,H040,Incineration - thermal destruction other than use as a fuel,3.34,NY,NYD144687225,D001D018,TCORICR,Mixture of D018-D043 waste code wastes with D001-D003 waste code wastes (i.e._ toxicity characteristic organic with ignitable_ corrosive_ or reactive waste),RQ HAZ WASTE SOLIDS CONTAINING (FLAMMABLE) LIQUIDS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009,01,RI,RID084802842,SAFETY-KLEEN SYSTEMS INC,325998,All Other Miscellaneous Chemical Product and Preparation Manufacturing,WR,OFFSITE,63,2,W206,Waste oil,H061,Fuel blending prior to energy recovery at another site,0.3375,CT,CTD045172079,D001D008D018,DMIX,Mixture of D waste code wastes (i.e._ toxicity characteristic wastes) that is NOT included in the following groups:  D004?D011 combinations_ D012-D017 combinations_ D018-D043 combinations_ and D001-D003 combinations,RQ UN1203_ WASTE GASOLINE_ MIXTURE_3_ PGII_ (D001),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009,01,RI,RID084802842,SAFETY-KLEEN SYSTEMS INC,325998,All Other Miscellaneous Chemical Product and Preparation Manufacturing,WR,OFFSITE,1257,3,W206,Waste oil,H020,Solvents recovery ,1.363,NJ,NJD002182897,D001D018D019F002F003F005,F1_5,Mixture of F001-F005 waste code wastes (i.e._ mixture of spent halogenated and non-halogenated solvents),RQ UN1992 WASTE FLAMMABLE LIQUIDS_TOXIC_ N.O.S (ACETONE_ METHYLENECHLORIDE) 3(6.1) PG II (D001_F003),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009,01,RI,RID084802842,SAFETY-KLEEN SYSTEMS INC,325998,All Other Miscellaneous Chemical Product and Preparation Manufacturing,WR,OFFSITE,1736,3,W206,Waste oil,H061,Fuel blending prior to energy recovery at another site,0.1375,CT,CTCESQG,D001D018,TCORICR,Mixture of D018-D043 waste code wastes with D001-D003 waste code wastes (i.e._ toxicity characteristic organic with ignitable_ corrosive_ or reactive waste),RQ UN1203_ WASTE GASOLINE_ MIXTURE_3_ PGII_ (D001),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009,01,RI,RID084802842,SAFETY-KLEEN SYSTEMS INC,325998,All Other Miscellaneous Chemical Product and Preparation Manufacturing,WR,OFFSITE,1735,1,W206,Waste oil,H020,Solvents recovery ,0.834,CT,CTCESQG,D008D039F002,F002,Spent halogenated solvents_ as specified,NA3082_ HAZARDOUS WASTE LIQUID_ N.O.S.(TETRACHLOROETHYLENE_ LEAD),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009,01,RI,RID084802842,SAFETY-KLEEN SYSTEMS INC,325998,All Other Miscellaneous Chemical Product and Preparation Manufacturing,WR,OFFSITE,1735,2,W206,Waste oil,H020,Solvents recovery ,0.4,CT,CTCESQG,D008D039F002F005,F1_5,Mixture of F001-F005 waste code wastes (i.e._ mixture of spent halogenated and non-halogenated solvents),NA3082_ HAZARDOUS WASTE LIQUID_ N.O.S.(TETRACHLOROETHYLENE_ LEAD),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009,01,VT,VTR000517052,ENPRO SERVICES OF VERMONT_ INC.,562211,Hazardous Waste Treatment and Disposal,GM,OFFSITE,6,1,W206,Waste oil,H040,Incineration - thermal destruction other than use as a fuel,8,VT,VTD981065998,,,,WASTE OFF SPECIFICATION OIL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009,02,NJ,NJD002182897,SAFETY-KLEEN SYSTEMS INC,562211,Hazardous Waste Treatment and Disposal,WR,OFFSITE,285,3,W206,Waste oil,H061,Fuel blending prior to energy recovery at another site,0.6,NJ,NJR000071100,D004F001F002F003F004F005,F1_5,Mixture of F001-F005 waste code wastes (i.e._ mixture of spent halogenated and non-halogenated solvents),HAZARDOUS WASTE LIQUIDS N.O.S (TETRACHLOROETHYLENE_TOLUENE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009,02,NJ,NJD002182897,SAFETY-KLEEN SYSTEMS INC,562211,Hazardous Waste Treatment and Disposal,WR,OFFSITE,68,3,W206,Waste oil,H061,Fuel blending prior to energy recovery at another site,1.537,MA,MAD019567296,D001D008D018,DMIX,Mixture of D waste code wastes (i.e._ toxicity characteristic wastes) that is NOT included in the following groups:  D004?D011 combinations_ D012-D017 combinations_ D018-D043 combinations_ and D001-D003 combinations,WASTE GASOLINE (LEAD_ BENZENE)3 UN1203 PG II,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009,02,NJ,NJD002182897,SAFETY-KLEEN SYSTEMS INC,562211,Hazardous Waste Treatment and Disposal,WR,OFFSITE,401,3,W206,Waste oil,H061,Fuel blending prior to energy recovery at another site,0.6,NY,NYR000045054,D001D018,TCORICR,Mixture of D018-D043 waste code wastes with D001-D003 waste code wastes (i.e._ toxicity characteristic organic with ignitable_ corrosive_ or reactive waste),RQ UN1203_ WASTE GASOLINE_ MIXTURE_3_ PGII_ (D001),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009,02,NJ,NJD002182897,SAFETY-KLEEN SYSTEMS INC,562211,Hazardous Waste Treatment and Disposal,WR,OFFSITE,181,3,W206,Waste oil,H061,Fuel blending prior to energy recovery at another site,0.125,ME,MEP000014256,D001D018,TCORICR,Mixture of D018-D043 waste code wastes with D001-D003 waste code wastes (i.e._ toxicity characteristic organic with ignitable_ corrosive_ or reactive waste),RQ UN1203_ WASTE GASOLINE_ MIXTURE_3_ PGII_ (D001),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009,02,NJ,NJD002182897,SAFETY-KLEEN SYSTEMS INC,562211,Hazardous Waste Treatment and Disposal,WR,OFFSITE,77,1,W206,Waste oil,H061,Fuel blending prior to energy recovery at another site,0.8045,MA,MAD055986020,D001D019D022F002F003F005,F1_5,Mixture of F001-F005 waste code wastes (i.e._ mixture of spent halogenated and non-halogenated solvents),RQ UN1992 WASTE FLAMMABLE LIQUIDS_TOXIC_ N.O.S (ACETONE_ METHYLENECHLORIDE) 3(6.1) PG II (D001_F003),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009,02,NJ,NJD002182897,SAFETY-KLEEN SYSTEMS INC,562211,Hazardous Waste Treatment and Disposal,WR,OFFSITE,750,3,W206,Waste oil,H061,Fuel blending prior to energy recovery at another site,0.8,NY,NYCESQG,F001F002F003F004F005,F1_5,Mixture of F001-F005 waste code wastes (i.e._ mixture of spent halogenated and non-halogenated solvents),HAZARDOUS WASTE LIQUIDS N.O.S (TETRACHLOROETHYLENE_TOLUENE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009,02,NJ,NJD002182897,SAFETY-KLEEN SYSTEMS INC,562211,Hazardous Waste Treatment and Disposal,WR,OFFSITE,188,2,W206,Waste oil,H061,Fuel blending prior to energy recovery at another site,0.225,NH,NHD500014766,F003,F003,Spent non-halogenated solvents_ as specified,NA3082_ HAZARDOUS WASTE_ LIQUID_ N.O.S.(METHANOL)9 PGIII,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009,02,NJ,NJD002182897,SAFETY-KLEEN SYSTEMS INC,562211,Hazardous Waste Treatment and Disposal,WR,OFFSITE,523,3,W206,Waste oil,H061,Fuel blending prior to energy recovery at another site,0.125,PA,PAR000034702,D001D006D018,DMIX,Mixture of D waste code wastes (i.e._ toxicity characteristic wastes) that is NOT included in the following groups:  D004?D011 combinations_ D012-D017 combinations_ D018-D043 combinations_ and D001-D003 combinations,UN1993_ WASTE FLAMMABLE LIQUIDS_N.O.S._ (HYDROCARBONS) 3_ PGIIRQ(D001),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009,02,NJ,NJD002182897,SAFETY-KLEEN SYSTEMS INC,562211,Hazardous Waste Treatment and Disposal,WR,OFFSITE,767,1,W206,Waste oil,H061,Fuel blending prior to energy recovery at another site,1,NY,NYCESQG,D001D018,TCORICR,Mixture of D018-D043 waste code wastes with D001-D003 waste code wastes (i.e._ toxicity characteristic organic with ignitable_ corrosive_ or reactive waste),RQ UN1993 WASTE FLAMMABLE LIQUIDS_ N.O.S(GASOLINE) 3 PGII (D001),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009,02,NJ,NJD002182897,SAFETY-KLEEN SYSTEMS INC,562211,Hazardous Waste Treatment and Disposal,WR,OFFSITE,767,3,W206,Waste oil,H061,Fuel blending prior to energy recovery at another site,0.2,NY,NYCESQG,D001D018,TCORICR,Mixture of D018-D043 waste code wastes with D001-D003 waste code wastes (i.e._ toxicity characteristic organic with ignitable_ corrosive_ or reactive waste),UN1203 WASTE GASOLINE MIXTURE3_ PG III RQ(D001),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009,02,NJ,NJD002182897,SAFETY-KLEEN SYSTEMS INC,562211,Hazardous Waste Treatment and Disposal,WR,OFFSITE,768,3,W206,Waste oil,H061,Fuel blending prior to energy recovery at another site,0.325,NY,NYCESQG,D001D018,TCORICR,Mixture of D018-D043 waste code wastes with D001-D003 waste code wastes (i.e._ toxicity characteristic organic with ignitable_ corrosive_ or reactive waste),RQ UN1203_ WASTE GASOLINE_ MIXTURE_3_ PGII_ (D001),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009,02,NJ,NJD002182897,SAFETY-KLEEN SYSTEMS INC,562211,Hazardous Waste Treatment and Disposal,WR,OFFSITE,193,1,W206,Waste oil,H061,Fuel blending prior to energy recovery at another site,0.225,NH,NHD986467355,D039D040F002,F002,Spent halogenated solvents_ as specified,NA3082_ HAZARDOUS WASTE LIQUID_ N.O.S._(TETRACHLOROETHYLENE_TRICHLOROETHYLENE)_ 9_ PGIII,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009,02,NJ,NJD002182897,SAFETY-KLEEN SYSTEMS INC,562211,Hazardous Waste Treatment and Disposal,WR,OFFSITE,161,2,W206,Waste oil,H061,Fuel blending prior to energy recovery at another site,2.4,MD,MDP000016809,D001D008D018,DMIX,Mixture of D waste code wastes (i.e._ toxicity characteristic wastes) that is NOT included in the following groups:  D004?D011 combinations_ D012-D017 combinations_ D018-D043 combinations_ and D001-D003 combinations,PETROLEUM DISTILLATES CONTAINING DIESEL FUEL AND GASOLINE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009,02,NJ,NJD002182897,SAFETY-KLEEN SYSTEMS INC,562211,Hazardous Waste Treatment and Disposal,WR,OFFSITE,714,3,W206,Waste oil,H061,Fuel blending prior to energy recovery at another site,0.15,ME,MECESQG,D001D018,TCORICR,Mixture of D018-D043 waste code wastes with D001-D003 waste code wastes (i.e._ toxicity characteristic organic with ignitable_ corrosive_ or reactive waste),RQ UN1203_ WASTE GASOLINE_ MIXTURE_3_ PGII_ (D001),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009,02,NJ,NJD080831369,,,,GM,OFFSITE,1,1,W206,Waste oil,H061,Fuel blending prior to energy recovery at another site,1.33,CA,CAD981572456,D018,D018,Benzene waste,BENZENE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009,02,NJ,NJD002182897,SAFETY-KLEEN SYSTEMS INC,562211,Hazardous Waste Treatment and Disposal,WR,OFFSITE,722,1,W206,Waste oil,H061,Fuel blending prior to energy recovery at another site,0.2,NJ,NJCESQG,D001D008D018,DMIX,Mixture of D waste code wastes (i.e._ toxicity characteristic wastes) that is NOT included in the following groups:  D004?D011 combinations_ D012-D017 combinations_ D018-D043 combinations_ and D001-D003 combinations,PETROLEUM DISTILLATES CONTAINING DIESEL FUEL AND GASOLINE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009,02,NJ,NJD002182897,SAFETY-KLEEN SYSTEMS INC,562211,Hazardous Waste Treatment and Disposal,WR,OFFSITE,375,1,W206,Waste oil,H061,Fuel blending prior to energy recovery at another site,0.498,NY,NYD982536641,D001D018,TCORICR,Mixture of D018-D043 waste code wastes with D001-D003 waste code wastes (i.e._ toxicity characteristic organic with ignitable_ corrosive_ or reactive waste),UN1993_ WASTE FLAMMABLE LIQUIDS_N.O.S. (BENZENE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
